id,created_at,user_id,product_id,quantity,unit_price
1570,2019-05-29T00:50:18.110Z,223,65,4,45.490000
1564,2019-09-09T22:12:12.276Z,223,148,4,92.650000
1422,2018-10-15T18:37:18.597Z,201,52,4,69.120000
1292,2019-04-07T01:07:02.190Z,170,136,4,70.140000
865,2019-09-21T04:55:02.738Z,116,73,4,47.750000
843,2017-06-16T11:33:54.137Z,113,49,4,87.620000
842,2017-06-02T12:00:04.807Z,113,134,4,28.330000
125,2018-07-18T01:04:09.876Z,19,129,4,98.780000
110,2017-05-12T22:58:40.931Z,17,102,4,31.360000
106,2019-06-16T07:59:05.594Z,17,158,4,93.260000
97,2019-07-01T01:51:26.871Z,17,110,4,37.020000
96,2018-09-26T23:27:09.597Z,17,140,4,44.540000
95,2017-09-12T15:12:48.010Z,17,76,4,42.550000
94,2019-08-01T00:15:06.426Z,17,172,4,81.580000
93,2017-06-18T11:15:50.035Z,17,15,4,25.100000
682,2018-11-08T00:47:03.093Z,87,50,4,35.760000
703,2017-05-26T15:02:39.609Z,87,164,4,61.980000
701,2018-05-05T11:59:37.779Z,87,65,4,45.490000
697,2019-05-21T14:41:18.664Z,87,113,4,73.650000
689,2018-05-17T16:14:26.680Z,87,80,4,36.610000
688,2017-09-04T12:17:01.878Z,87,122,4,66.560000
687,2018-05-10T17:10:19.325Z,87,100,4,45.220000
684,2019-11-05T09:29:30.573Z,87,76,4,42.550000
1161,2019-06-12T12:34:30.563Z,154,115,3,51.940000
1188,2017-05-21T18:53:16.764Z,154,47,3,56.050000
1185,2017-11-26T04:03:30.183Z,154,148,3,92.650000
1184,2019-04-28T23:59:07.946Z,154,13,3,75.090000
1180,2017-04-29T20:26:22.904Z,154,31,3,70.440000
1170,2017-05-25T07:16:45.944Z,154,31,3,70.440000
1165,2017-07-15T05:12:18.229Z,154,65,3,45.490000
1163,2017-06-19T19:24:40.710Z,154,184,3,77.400000
1159,2019-09-14T22:10:06.808Z,154,124,3,73.950000
2080,2019-11-03T08:38:43.564Z,290,47,3,56.050000
2008,2017-01-17T20:34:46.656Z,278,66,3,90.770000
1985,2018-07-25T22:34:38.886Z,276,125,3,53.600000
1972,2020-04-16T12:47:08.022Z,275,8,3,65.890000
1882,2020-04-06T22:34:59.459Z,266,41,3,42.340000
1880,2018-05-25T14:23:13.192Z,266,118,3,38.420000
1858,2017-11-04T12:21:43.257Z,261,179,3,45.550000
1679,2019-04-30T07:39:12.340Z,235,22,3,21.420000
1586,2019-01-30T19:19:59.111Z,225,77,3,67.340000
1498,2018-11-18T03:32:51.873Z,215,119,3,28.960000
1434,2019-05-17T18:10:35.778Z,203,5,3,82.750000
1430,2019-05-18T06:01:44.093Z,201,77,3,67.340000
1385,2019-04-22T20:57:09.263Z,186,182,3,56.330000
1380,2017-04-15T02:16:57.584Z,184,12,3,77.340000
1345,2019-11-14T09:08:05.004Z,177,55,3,63.850000
1339,2018-11-06T22:57:59.139Z,177,69,3,48.930000
1326,2018-12-20T16:57:02.149Z,173,95,3,33.210000
1320,2016-11-01T12:56:20.851Z,173,133,3,45.650000
1254,2018-12-08T07:37:57.248Z,159,104,3,70.960000
1209,2018-11-18T00:00:04.360Z,155,88,3,70.280000
1104,2019-05-17T23:28:01.683Z,150,11,3,88.300000
1005,2016-11-05T16:15:41.657Z,140,55,3,63.850000
1003,2017-11-29T19:05:45.069Z,140,27,3,85.020000
906,2019-11-10T14:06:41.002Z,124,158,3,93.260000
647,2018-04-23T20:41:26.562Z,80,64,3,95.610000
639,2018-04-07T19:52:09.738Z,80,130,3,50.020000
582,2018-10-27T08:11:40.986Z,73,56,3,24.250000
509,2018-11-12T08:50:33.454Z,66,199,3,76.950000
478,2019-04-27T21:03:39.073Z,65,190,3,85.720000
456,2018-11-30T18:05:33.044Z,63,171,3,70.050000
333,2017-04-12T09:54:46.609Z,49,126,3,83.500000
317,2017-10-16T04:28:02.995Z,48,18,3,54.600000
310,2018-05-28T17:57:00.838Z,48,81,3,29.290000
261,2019-08-26T21:10:14.407Z,40,115,3,51.940000
246,2017-12-13T19:28:29.469Z,40,75,3,83.880000
225,2018-11-11T21:14:13.900Z,38,84,3,54.580000
193,2019-04-06T18:49:46.481Z,34,166,3,25.540000
174,2020-04-09T12:03:00.755Z,29,190,3,85.720000
171,2020-04-01T17:48:42.785Z,29,58,3,52.100000
162,2019-05-26T14:41:31.227Z,24,126,3,83.500000
130,2017-05-13T15:57:14.220Z,20,100,3,45.220000
101,2018-09-14T06:42:41.636Z,17,30,3,42.780000
83,2018-04-28T18:48:34.862Z,16,169,3,39.690000
9,2017-05-03T16:00:54.923Z,1,184,3,77.400000
2119,2017-01-09T17:42:04.421Z,300,51,3,50.430000
2115,2019-01-16T13:53:57.914Z,297,93,3,33.210000
2110,2018-01-24T13:18:03.806Z,296,155,3,29.180000
2102,2018-11-02T02:26:56.690Z,295,100,3,45.220000
2091,2019-04-19T00:39:28.527Z,295,6,3,64.960000
2082,2019-11-25T22:35:34.789Z,290,63,3,89.010000
2064,2019-07-27T16:39:43.452Z,287,59,3,59.470000
2058,2018-04-28T13:37:50.892Z,286,59,3,59.470000
2057,2018-09-26T06:13:45.278Z,286,42,3,25.340000
2032,2019-04-12T03:40:45.077Z,282,96,3,69.880000
2030,2019-09-24T15:55:26.386Z,282,17,3,53.290000
2023,2017-10-23T21:36:20.154Z,279,177,3,85.880000
2007,2017-11-16T13:15:03.901Z,278,176,3,38.620000
2003,2019-12-05T06:18:19.900Z,277,9,3,58.310000
1997,2018-01-19T03:01:31.606Z,276,94,3,72.810000
1993,2017-11-12T13:17:19.786Z,276,37,3,53.410000
1991,2018-11-13T16:26:42.933Z,276,16,3,44.070000
1987,2018-10-02T17:07:20.810Z,276,57,3,81.610000
1977,2016-10-24T21:14:37.203Z,275,189,3,62.180000
1975,2019-07-27T21:19:54.791Z,275,62,3,89.010000
1973,2018-04-21T09:01:14.446Z,275,56,3,24.250000
1970,2019-11-24T20:58:27.460Z,275,111,3,37.020000
1964,2019-04-14T04:44:04.631Z,274,86,3,61.540000
1949,2019-04-06T07:50:03.572Z,272,146,3,84.030000
1936,2018-11-30T12:14:28.498Z,271,66,3,90.770000
1925,2018-11-28T03:50:19.170Z,271,4,3,73.990000
1911,2019-11-10T15:04:26.646Z,269,108,3,33.400000
1898,2017-11-23T22:42:51.751Z,269,150,3,85.700000
1896,2018-11-26T17:19:28.899Z,269,72,3,94.800000
1893,2018-11-26T18:35:40.071Z,268,167,3,65.140000
1889,2016-11-19T16:54:33.360Z,268,9,3,58.310000
1855,2020-01-19T11:30:33.280Z,261,54,3,41.400000
1850,2019-04-17T22:53:10.432Z,261,17,3,53.290000
1834,2019-11-11T06:33:33.961Z,260,47,3,56.050000
1829,2019-05-17T12:06:00.229Z,260,61,3,15.690000
1825,2017-11-29T16:19:05.527Z,259,126,3,83.500000
1824,2020-01-08T09:24:35.078Z,259,185,3,26.380000
1822,2019-04-29T14:12:02.320Z,259,39,3,76.390000
1815,2019-06-24T10:14:33.608Z,256,31,3,70.440000
1801,2017-11-01T04:49:44.891Z,253,36,3,87.290000
1793,2018-07-28T02:48:06.148Z,253,116,3,76.280000
1789,2019-11-01T20:27:13.015Z,253,200,3,48.800000
1766,2019-11-08T11:59:18.840Z,246,143,3,40.800000
1755,2018-11-18T14:47:42.067Z,245,94,3,72.810000
1754,2018-07-16T07:24:03.857Z,245,49,3,87.620000
1753,2018-09-15T10:53:17.835Z,245,47,3,56.050000
1745,2018-07-17T19:21:05.490Z,245,98,3,74.950000
1734,2018-12-21T18:19:58.193Z,244,96,3,69.880000
1724,2019-11-01T17:58:31.438Z,243,177,3,85.880000
1703,2018-04-27T16:44:17.378Z,236,24,3,74.870000
1697,2018-11-15T12:54:38.125Z,236,33,3,31.830000
1690,2018-04-10T03:22:35.744Z,236,3,3,35.390000
1684,2019-12-31T23:49:10.826Z,236,95,3,33.210000
1630,2017-11-02T10:55:34.611Z,232,13,3,75.090000
1628,2017-05-09T10:29:34.459Z,232,171,3,70.050000
1627,2017-05-26T18:51:07.560Z,232,18,3,54.600000
1624,2019-11-07T06:42:58.171Z,229,183,3,37.800000
1614,2018-06-27T20:00:09.522Z,229,20,3,24.880000
1612,2019-07-06T18:09:41.618Z,228,102,3,31.360000
1608,2018-08-16T21:31:58.687Z,226,193,3,33.590000
1606,2017-07-23T19:53:08.882Z,226,43,3,50.900000
1602,2018-07-23T06:12:43.143Z,226,60,3,19.870000
1587,2020-04-10T01:08:04.574Z,225,79,3,27.740000
1585,2018-12-16T12:02:55.136Z,225,151,3,61.080000
1553,2019-07-01T16:46:48.984Z,222,60,3,19.870000
1545,2019-04-29T07:04:51.952Z,222,25,3,45.750000
1543,2018-11-27T09:50:12.150Z,222,4,3,73.990000
1541,2017-11-26T11:44:46.855Z,222,109,3,79.370000
1539,2017-05-06T17:10:33.244Z,221,122,3,66.560000
1527,2018-07-26T02:44:01.741Z,218,156,3,20.410000
1514,2019-10-25T09:16:20.257Z,216,73,3,47.750000
1503,2019-04-15T21:11:35.163Z,216,179,3,45.550000
1500,2019-07-13T04:20:26.577Z,215,117,3,36.680000
1493,2019-09-11T04:53:58.607Z,215,154,3,54.580000
1480,2019-04-05T17:21:17.100Z,211,58,3,52.100000
1467,2020-01-28T06:14:04.259Z,208,77,3,67.340000
1463,2018-04-27T11:44:58.038Z,208,194,3,33.590000
1458,2018-11-11T17:51:20.850Z,208,63,3,89.010000
1456,2020-01-01T13:59:20.248Z,208,66,3,90.770000
1452,2018-12-04T07:14:14.923Z,205,90,3,82.080000
1440,2017-05-07T08:40:21.611Z,204,36,3,87.290000
1419,2018-11-12T05:08:10.817Z,200,35,3,47.690000
1414,2018-07-24T07:03:36.519Z,199,138,3,75.970000
1413,2017-04-19T20:18:47.293Z,199,184,3,77.400000
1401,2019-10-01T11:04:07.158Z,198,30,3,42.780000
1388,2018-10-26T11:38:54.157Z,187,47,3,56.050000
1373,2018-04-19T16:06:40.697Z,183,167,3,65.140000
1367,2019-04-28T16:09:55.755Z,183,141,3,84.140000
1319,2018-01-07T13:33:16.975Z,173,112,3,27.550000
1318,2019-12-12T22:07:44.920Z,173,176,3,38.620000
1315,2018-04-12T04:53:48.978Z,173,17,3,53.290000
1314,2020-04-01T01:41:04.238Z,173,145,3,40.800000
1312,2019-04-06T20:18:34.170Z,173,176,3,38.620000
1273,2019-04-11T22:16:41.054Z,164,186,3,65.980000
1271,2017-04-06T15:28:28.597Z,164,44,3,50.900000
1267,2019-11-14T18:43:12.465Z,161,17,3,53.290000
1265,2018-11-01T06:59:44.577Z,161,78,3,27.740000
1262,2019-04-07T08:35:08.363Z,159,190,3,85.720000
1259,2019-11-28T23:01:21.988Z,159,87,3,78.170000
1255,2018-11-12T19:50:18.214Z,159,52,3,69.120000
1247,2017-11-05T01:17:38.167Z,158,96,3,69.880000
1243,2019-11-16T21:49:10.857Z,158,38,3,44.050000
1236,2017-01-28T23:10:29.715Z,158,124,3,73.950000
1234,2020-04-02T14:05:23.324Z,158,36,3,87.290000
1231,2017-11-23T10:50:59.453Z,156,142,3,46.900000
1224,2019-11-19T17:15:01.839Z,155,144,3,40.800000
1203,2019-11-15T08:27:03.566Z,155,141,3,84.140000
1202,2018-09-10T13:26:57.216Z,155,192,3,46.120000
1197,2019-07-14T04:36:25.080Z,155,120,3,55.670000
1143,2016-11-02T08:10:15.416Z,153,73,3,47.750000
1136,2016-12-06T06:24:08.014Z,152,92,3,83.260000
1124,2019-11-20T23:34:39.620Z,151,23,3,77.910000
1103,2020-04-18T02:45:50.329Z,150,129,3,98.780000
1074,2017-12-14T01:55:07.972Z,149,29,3,82.380000
1073,2018-04-02T23:12:41.377Z,149,5,3,82.750000
1063,2019-04-15T03:25:58.359Z,148,11,3,88.300000
1050,2017-04-29T03:37:15.177Z,148,61,3,15.690000
1040,2019-04-25T20:02:41.995Z,145,28,3,45.420000
1038,2017-05-12T01:50:18.754Z,142,82,3,40.600000
1029,2020-01-15T05:37:26.384Z,142,3,3,35.390000
1026,2018-12-21T11:55:37.456Z,141,1,3,29.460000
1025,2017-11-17T18:44:41.035Z,141,53,3,29.520000
1017,2018-11-29T09:31:37.072Z,141,75,3,83.880000
1013,2018-04-22T19:53:14.138Z,141,113,3,73.650000
1009,2019-11-29T16:32:47.939Z,140,162,3,22.380000
1008,2020-04-13T18:04:43.297Z,140,13,3,75.090000
986,2018-11-11T07:19:36.773Z,138,127,3,89.650000
972,2017-12-26T00:39:14.754Z,136,82,3,40.600000
949,2019-04-08T01:14:35.802Z,130,18,3,54.600000
947,2017-04-07T05:26:06.020Z,130,163,3,22.380000
937,2020-04-05T03:02:38.800Z,129,88,3,70.280000
935,2018-04-17T18:50:46.185Z,129,78,3,27.740000
931,2019-11-05T03:39:57.562Z,129,82,3,40.600000
929,2019-11-30T12:01:11.191Z,128,16,3,44.070000
928,2016-12-30T04:19:23.991Z,128,53,3,29.520000
892,2019-04-04T19:36:43.453Z,119,139,3,51.190000
876,2019-12-24T02:38:43.093Z,117,137,3,45.180000
833,2018-09-20T12:38:47.413Z,112,28,3,45.420000
828,2016-11-26T13:18:12.775Z,111,80,3,36.610000
827,2017-04-05T05:50:50.744Z,111,183,3,37.800000
824,2017-11-28T23:52:55.601Z,111,199,3,76.950000
800,2019-04-09T09:05:01.291Z,108,114,3,51.940000
797,2018-04-17T15:59:11.233Z,108,88,3,70.280000
786,2019-04-06T13:18:22.284Z,101,20,3,24.880000
774,2018-11-25T21:25:39.741Z,101,83,3,54.580000
767,2017-11-02T11:20:49.331Z,99,191,3,85.720000
766,2017-11-26T01:02:19.359Z,99,97,3,74.950000
760,2017-11-05T07:15:57.545Z,98,168,3,79.290000
751,2019-12-15T14:47:32.898Z,95,182,3,56.330000
745,2019-11-07T12:40:48.917Z,95,173,3,81.580000
735,2019-05-15T14:04:48.771Z,95,186,3,65.980000
734,2017-06-12T17:25:20.425Z,92,133,3,45.650000
721,2019-11-30T12:28:04.433Z,91,150,3,85.700000
720,2018-11-23T23:55:23.104Z,91,167,3,65.140000
714,2019-04-19T16:22:32.549Z,88,171,3,70.050000
673,2019-09-03T17:26:59.506Z,86,19,3,42.670000
666,2017-04-14T17:09:19.640Z,85,64,3,95.610000
646,2016-11-29T08:40:52.314Z,80,175,3,78.220000
635,2020-01-02T03:22:14.010Z,77,128,3,50.050000
629,2018-07-17T22:17:21.530Z,76,94,3,72.810000
620,2019-05-26T10:33:47.552Z,74,93,3,33.210000
617,2019-07-22T03:46:40.122Z,74,161,3,31.730000
595,2018-11-05T06:51:27.464Z,74,166,3,25.540000
591,2017-11-12T18:30:29.544Z,73,183,3,37.800000
588,2018-09-10T05:24:35.771Z,73,32,3,71.430000
567,2016-11-21T09:47:54.732Z,70,144,3,40.800000
543,2017-11-07T15:29:19.044Z,69,78,3,27.740000
539,2016-11-12T15:04:02.834Z,68,177,3,85.880000
538,2019-11-16T06:22:27.734Z,68,115,3,51.940000
536,2016-11-27T05:57:53.227Z,68,104,3,70.960000
529,2017-10-19T08:20:17.663Z,68,106,3,35.150000
526,2017-11-13T11:18:27.666Z,68,50,3,35.760000
523,2019-01-06T19:44:02.891Z,68,150,3,85.700000
520,2019-05-20T16:58:45.781Z,68,111,3,37.020000
501,2019-11-04T23:23:07.505Z,65,113,3,73.650000
500,2017-11-25T06:36:09.701Z,65,115,3,51.940000
499,2017-11-20T01:33:29.306Z,65,178,3,78.220000
491,2017-11-20T16:20:53.130Z,65,190,3,85.720000
488,2017-04-26T09:18:38.798Z,65,48,3,82.140000
484,2019-11-25T17:43:52.545Z,65,74,3,34.090000
465,2019-05-04T16:41:35.285Z,63,178,3,78.220000
443,2018-11-07T01:21:45.814Z,60,110,3,37.020000
417,2020-04-13T13:39:43.254Z,58,26,3,45.420000
408,2019-10-23T16:42:00.522Z,57,94,3,72.810000
386,2020-01-06T17:59:58.214Z,56,11,3,88.300000
372,2019-09-11T09:50:37.152Z,54,99,3,45.220000
366,2019-04-20T04:32:37.824Z,53,37,3,53.410000
365,2017-11-20T11:26:38.918Z,53,6,3,64.960000
362,2018-12-12T14:11:02.206Z,52,144,3,40.800000
358,2019-04-11T13:03:02.375Z,51,200,3,48.800000
347,2019-04-13T13:06:45.383Z,49,3,3,35.390000
340,2017-11-18T12:30:08.404Z,49,136,3,70.140000
337,2018-01-26T19:47:47.780Z,49,46,3,78.700000
331,2018-05-13T08:19:19.783Z,49,142,3,46.900000
325,2017-04-25T11:26:11.899Z,48,125,3,53.600000
323,2016-11-20T15:28:50.612Z,48,30,3,42.780000
316,2016-06-10T22:50:46.065Z,48,33,3,31.830000
307,2019-11-04T09:13:37.905Z,48,99,3,45.220000
303,2019-01-23T15:02:59.201Z,47,87,3,78.170000
290,2019-10-27T23:40:28.994Z,45,87,3,78.170000
288,2019-04-07T23:26:03.406Z,45,120,3,55.670000
284,2017-11-09T21:39:14.743Z,44,200,3,48.800000
276,2018-04-24T23:43:59.535Z,42,38,3,44.050000
268,2019-06-04T02:52:04.261Z,42,90,3,82.080000
258,2017-09-08T17:20:55.080Z,40,191,3,85.720000
252,2016-11-01T15:43:42.662Z,40,21,3,40.380000
237,2017-11-19T22:58:11.972Z,39,52,3,69.120000
228,2017-04-17T15:21:09.465Z,38,182,3,56.330000
196,2017-11-05T11:07:50.232Z,35,79,3,27.740000
192,2019-04-02T02:37:15.382Z,34,170,3,70.050000
167,2019-11-15T18:06:11.298Z,24,200,3,48.800000
163,2018-04-07T02:25:01.256Z,24,75,3,83.880000
159,2018-01-31T23:55:52.385Z,23,114,3,51.940000
153,2018-11-28T15:57:37.123Z,23,29,3,82.380000
152,2018-04-28T23:03:07.994Z,22,61,3,15.690000
150,2018-11-06T14:12:49.730Z,22,104,3,70.960000
139,2017-07-31T20:42:22.614Z,21,128,3,50.050000
129,2019-04-26T22:49:56.260Z,20,12,3,77.340000
128,2018-05-29T01:45:46.631Z,20,134,3,28.330000
87,2019-05-06T01:41:27.086Z,16,17,3,53.290000
70,2019-11-21T11:21:36.739Z,12,22,3,21.420000
63,2018-04-14T19:47:06.649Z,10,58,3,52.100000
61,2019-09-23T11:07:08.376Z,10,11,3,88.300000
53,2018-09-15T13:06:14.139Z,9,79,3,27.740000
52,2018-07-15T23:04:22.325Z,9,34,3,49.540000
49,2019-11-17T09:19:09.682Z,8,157,3,93.260000
43,2019-11-03T20:24:38.219Z,8,193,3,33.590000
42,2019-11-16T08:11:08.666Z,7,145,3,40.800000
30,2019-04-15T12:24:20.170Z,6,179,3,45.550000
6,2019-11-06T16:38:50.134Z,1,60,3,19.870000
2,2018-05-15T08:04:04.580Z,1,123,3,73.950000
1875,2018-10-23T15:32:02.448Z,265,122,3,66.560000
1874,2019-08-30T14:46:51.375Z,265,8,3,65.890000
1865,2020-01-26T11:51:52.849Z,265,31,3,70.440000
1860,2019-11-23T21:24:02.855Z,265,165,3,25.540000
1668,2019-05-31T14:15:27.768Z,234,52,3,69.120000
1664,2019-11-16T19:01:41.169Z,234,129,3,98.780000
1661,2018-11-15T01:21:49.326Z,234,185,3,26.380000
1562,2017-07-07T02:20:44.042Z,223,157,3,93.260000
1561,2018-05-12T18:04:08.334Z,223,164,3,61.980000
854,2018-04-26T12:52:29.706Z,113,36,3,87.290000
847,2019-11-25T08:44:49.142Z,113,24,3,74.870000
696,2019-10-09T12:08:51.792Z,87,11,3,88.300000
686,2019-04-14T12:58:10.215Z,87,170,3,70.050000
657,2019-11-11T05:52:50.656Z,83,31,3,70.440000
123,2017-11-19T17:22:48.891Z,18,131,3,75.410000
111,2020-04-19T08:27:25.536Z,17,56,3,24.250000
109,2019-09-14T06:23:32.909Z,17,172,3,81.580000
107,2017-05-07T23:40:43.989Z,17,12,3,77.340000
98,2020-04-06T00:45:35.910Z,17,26,3,45.420000
74,2020-02-20T00:36:30.807Z,12,154,1,54.580000
120,2017-03-29T21:28:18.971Z,18,84,1,54.580000
644,2017-01-30T17:54:16.139Z,80,84,1,54.580000
1764,2020-03-17T23:26:42.787Z,246,154,1,54.580000
1505,2018-02-10T08:43:55.120Z,216,83,1,54.580000
1183,2019-03-02T04:53:26.432Z,154,154,1,54.580000
1145,2020-03-28T14:10:43.815Z,153,83,1,54.580000
901,2019-01-30T11:14:15.220Z,124,154,1,54.580000
660,2020-01-28T06:54:53.476Z,84,84,1,54.580000
338,2018-03-09T09:06:58.081Z,49,83,1,54.580000
184,2018-03-29T01:29:18.948Z,32,84,1,54.580000
154,2019-12-25T10:11:36.131Z,23,83,1,54.580000
1899,2020-03-28T16:07:07.941Z,269,196,1,46.760000
1741,2019-03-19T16:08:18.121Z,245,198,1,46.760000
1431,2017-03-27T01:41:56.393Z,201,196,1,46.760000
655,2017-12-28T10:09:27.531Z,83,198,1,46.760000
119,2020-03-26T23:06:05.388Z,18,198,1,46.760000
1597,2020-02-28T16:20:37.634Z,226,196,1,46.760000
1033,2020-03-07T18:05:33.659Z,142,197,1,46.760000
632,2019-03-05T15:45:18.644Z,76,197,1,46.760000
121,2018-02-03T05:48:55.511Z,18,144,1,40.800000
2025,2020-02-03T04:14:34.180Z,279,145,1,40.800000
1611,2019-02-05T13:23:10.640Z,228,144,1,40.800000
1417,2019-03-15T16:24:28.358Z,200,145,1,40.800000
1285,2020-02-07T22:44:48.903Z,169,145,1,40.800000
1263,2018-03-17T20:29:31.512Z,159,143,1,40.800000
999,2019-03-30T20:27:11.929Z,139,143,1,40.800000
379,2019-03-30T03:26:02.413Z,54,143,1,40.800000
2129,2017-03-12T07:44:34.057Z,300,171,1,70.050000
2027,2020-03-30T23:24:48.813Z,282,175,1,78.220000
1943,2018-01-11T04:30:32.121Z,271,158,1,93.260000
1806,2019-03-26T01:33:36.752Z,254,190,1,85.720000
1794,2018-12-04T00:47:06.731Z,253,135,1,30.540000
1758,2017-11-12T03:42:20.273Z,246,44,1,50.900000
1746,2019-01-22T05:48:39.607Z,245,175,1,78.220000
1743,2019-12-02T19:46:20.320Z,245,95,1,33.210000
1742,2017-12-16T17:01:57.304Z,245,165,1,25.540000
1702,2018-03-07T21:05:54.441Z,236,49,1,87.620000
1682,2018-03-25T21:51:07.348Z,235,136,1,70.140000
1551,2020-01-14T03:46:55.527Z,222,150,1,85.700000
1516,2020-03-17T06:50:01.789Z,216,117,1,36.680000
1334,2018-03-24T03:27:48.405Z,176,125,1,53.600000
1155,2018-03-02T00:01:50.563Z,153,29,1,82.380000
1101,2017-01-25T03:52:09.464Z,150,168,1,79.290000
1070,2018-04-17T20:07:37.078Z,149,75,1,83.880000
1045,2019-03-23T12:20:11.887Z,147,149,1,46.100000
1023,2020-01-21T00:38:25.075Z,141,200,1,48.800000
1001,2019-01-26T08:03:29.443Z,139,98,1,74.950000
983,2019-03-28T23:13:19.701Z,138,73,1,47.750000
885,2018-03-04T17:13:53.673Z,118,40,1,66.440000
879,2018-02-26T22:24:12.033Z,117,81,1,29.290000
872,2018-01-01T12:05:41.218Z,117,126,1,83.500000
841,2020-03-05T10:25:35.209Z,113,51,1,50.430000
801,2020-03-04T00:38:42.147Z,108,107,1,33.400000
793,2020-03-10T10:11:54.874Z,107,53,1,29.520000
699,2019-12-27T07:21:25.590Z,87,66,1,90.770000
621,2020-03-23T12:17:04.703Z,74,122,1,66.560000
503,2020-03-28T21:52:21.146Z,65,62,1,89.010000
409,2020-03-23T15:17:05.632Z,57,108,1,33.400000
301,2019-03-04T09:53:15.147Z,47,4,1,73.990000
222,2019-03-19T18:21:54.714Z,37,99,1,45.220000
66,2018-03-30T20:03:22.716Z,10,15,1,25.100000
22,2019-12-12T21:32:01.533Z,4,10,1,31.790000
1877,2019-03-13T05:45:40.246Z,265,146,1,84.030000
1864,2020-03-13T15:12:39.599Z,265,8,1,65.890000
1863,2019-03-13T13:04:55.788Z,265,106,1,35.150000
1667,2020-03-27T05:06:24.618Z,234,187,1,65.980000
1571,2020-03-26T02:09:55.477Z,223,124,1,73.950000
1566,2019-03-03T16:58:34.190Z,223,119,1,28.960000
1563,2020-02-29T03:20:24.648Z,223,20,1,24.880000
1554,2018-03-31T19:26:08.341Z,223,181,1,95.930000
1426,2019-03-31T07:38:00.271Z,201,32,1,71.430000
1423,2020-01-12T01:25:34.657Z,201,54,1,41.400000
1396,2019-02-18T13:46:57.173Z,197,27,1,85.020000
840,2019-03-29T23:56:43.287Z,113,90,1,82.080000
710,2018-12-04T20:34:05.792Z,87,74,1,34.090000
709,2020-02-04T00:31:15.194Z,87,37,1,53.410000
690,2018-12-29T21:25:57.126Z,87,119,1,28.960000
685,2017-03-21T02:49:06.398Z,87,118,1,38.420000
105,2018-03-01T00:41:52.080Z,17,118,1,38.420000
99,2019-12-23T09:54:13.302Z,17,199,1,76.950000
92,2017-03-26T08:45:35.004Z,17,147,1,44.430000
2138,2016-12-04T05:00:22.203Z,301,68,1,76.830000
2131,2020-03-08T07:39:23.669Z,300,87,1,78.170000
2121,2020-03-06T10:07:26.081Z,300,115,1,51.940000
2117,2019-03-10T09:58:32.435Z,297,95,1,33.210000
2112,2020-02-11T03:16:59.414Z,296,119,1,28.960000
2105,2020-03-04T03:13:20.689Z,296,135,1,30.540000
2108,2017-03-08T17:24:46.765Z,296,45,1,78.700000
2095,2018-03-20T17:02:38.971Z,295,33,1,31.830000
2088,2019-02-26T08:31:37.399Z,293,43,1,50.900000
2075,2018-03-23T02:27:49.233Z,289,102,1,31.360000
2071,2020-01-05T18:42:36.511Z,289,161,1,31.730000
2070,2018-03-25T01:21:24.157Z,289,6,1,64.960000
2069,2018-02-01T23:48:14.438Z,287,57,1,81.610000
2051,2019-03-16T08:35:20.141Z,285,194,1,33.590000
2009,2019-03-18T01:20:30.485Z,278,40,1,66.440000
2018,2018-01-15T02:20:22.269Z,279,181,1,95.930000
2017,2017-12-06T06:35:29.257Z,278,21,1,40.380000
1995,2016-12-12T11:47:31.771Z,276,194,1,33.590000
1989,2020-03-09T05:44:58.760Z,276,67,1,27.500000
1986,2018-01-04T00:58:37.873Z,276,175,1,78.220000
1984,2017-02-17T08:42:12.002Z,276,193,1,33.590000
1976,2020-02-02T18:31:05.138Z,275,62,1,89.010000
1974,2018-02-15T22:04:38.789Z,275,81,1,29.290000
1962,2019-03-14T18:46:12.422Z,274,82,1,40.600000
1950,2020-02-17T01:09:00.082Z,272,58,1,52.100000
1946,2019-03-21T01:50:45.175Z,271,27,1,85.020000
1935,2020-02-02T15:47:14.239Z,271,147,1,44.430000
1933,2018-02-21T00:34:51.031Z,271,167,1,65.140000
1927,2018-03-15T15:26:06.755Z,271,60,1,19.870000
1909,2017-12-29T00:06:49.404Z,269,141,1,84.140000
1907,2018-03-19T08:01:59.578Z,269,159,1,23.690000
1905,2020-03-02T07:39:51.974Z,269,115,1,51.940000
1897,2020-03-12T06:25:25.552Z,269,184,1,77.400000
1892,2017-12-26T02:27:14.317Z,268,153,1,44.530000
1885,2020-03-22T01:18:14.397Z,266,188,1,22.580000
1859,2017-03-31T04:02:28.029Z,261,20,1,24.880000
1853,2020-03-09T00:02:12.861Z,261,142,1,46.900000
1841,2017-03-21T23:45:31.323Z,261,48,1,82.140000
1838,2017-01-24T16:52:16.557Z,260,146,1,84.030000
1814,2018-02-16T15:26:47.868Z,256,47,1,56.050000
1813,2018-02-03T11:17:17.447Z,256,168,1,79.290000
1810,2019-03-08T09:09:40.871Z,256,185,1,26.380000
1805,2018-03-19T14:09:11.413Z,254,99,1,45.220000
1803,2018-12-11T17:33:09.936Z,253,29,1,82.380000
1798,2018-02-25T15:05:32.644Z,253,128,1,50.050000
1795,2018-02-28T20:26:23.621Z,253,146,1,84.030000
1786,2019-12-10T15:44:32.792Z,251,54,1,41.400000
1777,2020-03-23T00:10:43.723Z,250,195,1,73.190000
1776,2019-01-22T21:13:32.651Z,248,54,1,41.400000
